CZ3-TI7003,CZ3-FI7020,CZ3-TI7041,CZ3-TI7001,CZ3-TI7005,CZ3-PI7101,CZ3-FC7002,CZ3-TI7043,CZ3-PI7008,CZ3-FI7017,CZ3-FI7019,CZ3-TI7007,CZ3-FI7018,CZ3-FC7007,CZ3-FIC7009,CZ3-FI7006
519.7567,1826.386,61.30563,519.944,520.213,0.8489403,170.7412,196.6078,0.8504375,4008.995,2334.28,523.8577,2620.208,161.1643,4.252264,76704.98
514.8369,1707.925,62.60695,515.0696,515.6379,0.8500994,171.2185,193.0143,0.8500851,4333.511,2558.209,516.1645,2746.474,163.6895,3.824261,72802.58
518.0508,2019.606,61.10702,518.3251,518.4322,0.8501113,170.1534,194.5073,0.8505363,4188.736,2451.248,521.9344,2865.44,159.6369,4.759967,76796.77
512.3295,2048.939,62.52581,507.5818,512.3131,0.8473219,171.8787,200.7814,0.8495757,4619.014,2791.478,516.0519,3033.699,161.8174,3.753345,75016.07
518.2612,2075.907,59.62437,518.9069,518.1299,0.8483888,170.3003,195.4275,0.849093,4195.495,2533.427,522.032,2892.242,160.6717,4.492191,76352.39
508.0294,2102.339,64.16921,512.6052,514.4427,0.8469232,169.9908,192.7338,0.8488228,4329.118,2743.48,516.659,2781.614,160.6185,4.510086,71976.16
515.8342,1664.999,59.64369,516.0753,516.0054,0.8515896,170.3651,191.0407,0.8502054,4079.953,2473.772,515.7104,2698.535,164.8306,4.161248,73781.39
517.4717,2082.916,61.77253,517.834,518.2071,0.8494695,170.3445,196.7509,0.8504041,4243.146,2527.43,522.3654,2925.412,161.1676,4.325558,76222.83
517.0779,1772.852,60.86721,517.5114,517.9122,0.8463696,169.7067,201.273,0.8508651,4243.809,2625.226,517.8586,2925.685,160.6448,3.351007,73017.44
517.6558,2095.611,60.4082,518.0083,518.1516,0.8467271,169.5432,193.1765,0.8498299,4337.582,2560.834,522.1099,2965.1,161.4415,4.432908,77594.59
517.7786,2054.803,59.24669,514.2955,518.0413,0.8471212,171.3873,192.7529,0.8495136,4463.113,2746.547,521.9193,2951.417,160.4454,4.348539,76346.55
518.0858,2061.451,61.13086,518.3021,518.967,0.8491379,170.1045,196.3843,0.8501518,4149.997,2526.869,522.0469,2841.249,161.1788,4.284344,75997.91
519.2772,1803.954,60.50074,519.6676,520.154,0.8474554,171.2276,195.496,0.8488606,3930.609,2286.072,524.2385,2530.83,163.4234,4.2113,76930.6
517.0102,1696.498,61.4375,520.5703,517.7505,0.8479619,171.9525,196.7043,0.85,4341.311,2494.561,517.9331,2875.375,164.0135,4.091511,72703.82
518.2803,1908.724,62.13103,517.6821,519.3295,0.8485532,171.12,196.885,0.8505279,4166.391,2645.99,521.1451,3017.058,164.7065,4.195277,76845.58
518.9872,1699.152,63.7851,519.1178,519.6161,0.8490101,169.213,197.4632,0.8508345,3968.392,2484.046,518.8184,2843.277,162.5502,4.031486,75368.09
518.414,2158.887,63.43002,516.4808,518.0322,0.8474114,170.0301,200.9678,0.85,4416.438,2680.203,522.9211,2941.759,161.9776,3.90794,78438.2
516.3196,1684.114,61.82722,516.5269,515.9852,0.8499134,172.4582,200.3015,0.8506634,4024.224,2489.367,516.2983,2806.609,165.7918,3.934913,74358.45
517.3258,2118.743,59.41282,516.0762,518.7597,0.8485178,171.4212,200.5366,0.8519185,4726.532,2850.4,520.9843,3068.259,166.5659,3.326736,76003.1
520.9487,2119.586,64.69982,517.4388,521.0803,0.8471202,170.1292,203.5098,0.8495451,4019.424,2756.017,525.0336,2897.798,158.4461,3.848098,77021.53
518.1575,2039.203,61.53374,518.4333,518.6115,0.8486559,169.6034,196.4012,0.8496836,3981.527,2538.896,522.1429,2791.278,162.5451,4.256902,76707.03
515.3302,1633.875,61.24088,516.2759,515.9113,0.8499346,172.1535,200.1219,0.8506846,4244.842,2427.001,516.0021,2825.951,164.7262,3.995901,73443.15
515.2484,1665.764,61.86313,515.3851,515.8139,0.8498858,171.9279,199.4505,0.8506358,4244.917,2467.764,516.0636,2801.412,165.7618,3.855627,74126.16
515.286,1666.422,61.85783,514.9271,515.7592,0.8498847,172.7849,199.4237,0.8506348,4269.507,2475.5,516.0523,2807.429,165.4442,3.852578,74205.23
514.6401,1599.746,58.84871,515.3539,515.3943,0.8476081,171.4983,197.7427,0.8481842,4102.942,2354.838,515.4425,2736.151,163.0076,3.820596,73303.44
515.704,2253.092,60.67644,517.4346,517.3525,0.8480766,170.7951,195.2664,0.848946,4488.426,2770.232,521.8795,2989.986,159.138,4.050978,78929.69
519.5429,1766.963,61.09362,520.4675,520.3401,0.8471037,170.7394,195.358,0.8484087,3915.621,2255.125,524.4659,2508.823,162.8469,4.223894,77295.88
520.8301,2007.566,60.66586,517.7576,519.9219,0.848384,171.1004,197.1223,0.8496696,3974.07,2664.33,523.3833,2891.727,159.4121,4.617234,78068.84
519.6257,2045.918,59.4373,516.6138,519.8765,0.8485681,171.1562,195.5262,0.8495617,4476.275,2737.775,523.4939,2946.939,161.9888,4.322309,76965.06
519.6769,2031.132,61.52928,519.0353,518.8176,0.8491727,169.812,199.6103,0.8503955,4001.234,2540.051,522.9977,2768.792,159.2641,4.56366,77726.15
523.8535,2054.545,61.36392,519.6212,520.9417,0.8476617,169.868,194.677,0.8504205,4329.476,2527.917,527.7523,2900.275,159.4995,4.24408,79452.96
518.6893,1826.116,63.04898,519.8276,519.2428,0.850589,171.5046,194.7286,0.8515469,4252.199,2413.255,523.8032,2604.191,163.9002,3.746688,76539.06
518.93,2070.56,62.13871,519.0553,518.6837,0.8481426,169.6574,193.8071,0.8503996,4279.281,2523.387,522.4183,2907.372,161.8862,4.317536,75093.68
515.7275,2217.969,62.41391,515.7941,517.6582,0.8472812,168.8827,200.1226,0.8500624,4600.118,2830.904,522.0818,2937.545,162.6035,4.207019,74224.77
517.7955,2169.041,62.94438,518.8842,518.6486,0.8476448,169.6965,200.5035,0.85,4400.55,2660.684,522.0693,2910.188,159.8533,3.944119,77227.58
519.7381,1854.783,61.79873,520.3971,519.9038,0.8486004,171.2338,196.4949,0.8496344,4059.064,2595.074,521.8143,2916.668,162.2231,4.290384,76007.04
517.9389,2011.173,59.88321,517.8848,517.9103,0.8486534,170.436,194.0398,0.8495625,4165.6,2474.251,522.1605,2852.028,164.793,3.917634,77570.52
517.4489,1719.638,63.84536,518.2726,518.443,0.8467117,169.7793,200.6973,0.8496444,4266.229,2470.965,518.5191,2859.703,158.1448,4.160922,73597.34
518.1447,2075.55,62.00604,519.2824,517.6851,0.8499276,170.5313,199.9153,0.8500534,4055.253,2557.389,522.1292,2826.717,160.7214,4.458904,76373.61
517.2325,2123.647,63.34244,518.6248,518.3005,0.8464974,169.875,201.21,0.8499414,4479.102,2670.132,522.346,2925.254,158.868,3.943994,77094.95
513.8066,1651.612,60.47269,514.7159,515.3015,0.8483519,172.1547,197.8493,0.8490592,4255.558,2422.962,515.587,2824.737,164.2846,3.83005,73601.77
517.0473,1801.57,60.65333,517.5428,518.5007,0.8484426,169.8501,195.347,0.8495539,4494.52,2694.228,518.2828,3008.323,163.5076,4.124961,74133.1
517.7676,2094.044,62.22361,518.8995,517.9964,0.8479062,169.7975,193.2866,0.8503335,4391.572,2566.926,522.2341,2926.757,160.957,4.367048,74828.61
519.8969,1875.392,61.18381,520.295,520.3472,0.8480864,169.9843,195.9287,0.8495806,4054.253,2378.726,524.3131,2654.769,162.8615,4.261889,75550.46
515.1367,1736.575,62.43274,516.78,515.6033,0.8489401,171.8748,200.3991,0.8495933,4081.697,2519.839,515.7268,2892.179,165.6009,3.948507,76333.17
517.4644,1714.774,60.55365,518.212,518.2094,0.8485107,171.836,197.5972,0.85,4084.55,2525.371,518.156,2816.237,165.0962,4.033681,71705.35
519.4833,1902.168,62.12627,520.185,520.1049,0.8498892,171.283,194.7277,0.8507244,4316.131,2506.168,523.9195,2655.025,165.082,4.168617,76425.59
517.3483,2083.464,61.12659,516.3171,518.246,0.8480383,169.4875,201.7553,0.8509123,4548.753,2801.409,522.7202,2910.263,163.3473,3.447822,76194.63
517.3912,1762.739,60.54131,518.0784,517.7963,0.8484142,171.743,197.7042,0.8498598,4215.964,2577.044,517.9619,2900.53,165.2839,3.859736,74972.13
518.0932,2164.327,62.71468,516.9541,519.2883,0.8478734,169.6908,201.7311,0.850125,4725.085,2862.303,523.5873,2973.612,163.1416,3.455205,76332.19
515.0022,2106.033,62.77177,513.8301,516.2761,0.8484278,170.6821,201.9257,0.8510744,4659.826,2833.125,520.3455,2995.051,163.3005,3.444289,75371
519.1106,1972.165,62.69047,520.3771,519.5064,0.8474476,171.3498,192.465,0.8498075,4449.614,2544.222,523.9786,2758.723,164.4925,3.984745,75106.84
516.5731,1757.041,61.1426,516.8215,516.7811,0.8506219,172.1119,194.8185,0.8503503,4164.456,2576.85,516.54,2712.293,165.5666,3.538504,74280.55
521.1552,1954.306,60.0934,517.2922,520.8671,0.8514741,170.9614,197.1395,0.8509281,4094.297,2569.307,524.3531,2877.162,165.0123,4.649651,78045.31
518.0508,2035.936,59.91325,515.2797,518.086,0.848489,171.137,195.2145,0.8502226,4415.739,2688.993,522.6421,2932.71,159.6015,4.378731,76447.16
520.5914,2087.925,63.09963,516.7499,520.6479,0.8476692,170.1233,202.1646,0.8493075,3982.545,2743.181,523.0513,2905.763,161.3674,4.026429,77207.92
518.1582,2129.177,61.97635,518.8907,518.0122,0.8490918,170.2765,200.3068,0.8500003,4183.921,2614.975,521.7718,2910.4,159.0678,4.521963,75642.76
518.4833,2001.949,62.72926,518.9453,518.5797,0.8497885,169.6811,197.7781,0.8502368,4095.567,2423.694,521.8781,2827.006,162.32,4.469041,76316.35
516.2123,1724.528,63.02862,516.3857,516.5923,0.8499464,171.2974,199.875,0.8502015,4037.404,2503.396,515.9119,2888.535,160.2919,4.151831,74408.58
517.5215,1738.461,61.32926,517.9597,518.1851,0.848257,170.3337,195.2431,0.8499026,4326.656,2632.254,517.5537,2883.384,163.2823,4.097581,75015.88
519.3413,1854.424,60.09423,519.8399,520.2538,0.8479562,171.739,192.8736,0.848362,4267.582,2432.708,524.0367,2633.053,163.7637,3.696821,76910.91
518.6096,2126.183,58.32292,518.0438,518.4692,0.8460962,169.8588,193.5801,0.8483328,4236.465,2698.057,523.0999,2810.579,156.5984,3.813855,77720.45
518.0747,1936.868,59.6132,518.5517,518.35,0.8489643,170.1562,200.7597,0.8496091,3929.216,2473.958,521.7408,2733.687,162.0618,4.06072121,77006.39
518.3476,2072.854,59.70634,517.8989,518.5955,0.851317,170.2564,196.0704,0.8510038,4139.863,2516.681,522.1084,2897.092,162.3327,4.46878,75298.14
516.1622,1630.562,60.12593,516.2144,516.1657,0.8499892,170.4291,195.4865,0.8502499,4250.879,2422.855,515.8451,2719.421,165.2971,3.870053,72515.04
519.7928,1875.907,61.45123,519.2191,519.8386,0.8485937,171.1969,195.7027,0.8496209,4092.882,2611.988,522.1745,2956.585,163.2163,4.128467,75510.73
515.8272,1716.284,62.41335,515.772,515.2177,0.8495303,170.4073,198.1826,0.8497499,4036.581,2449.488,515.7068,2889.523,161.5136,4.113672,75188.83
518.3815,2050.257,60.21856,518.7068,518.8853,0.8479607,170.1696,193.1255,0.8498725,4148.951,2626.261,522.0796,2780.071,160.5179,4.034182,75171.76
519.1732,2050.244,61.22472,519.2393,518.6923,0.8488116,169.7166,200.3989,0.8495625,3950.815,2502.028,522.5307,2787.396,159.2227,4.405542,75900.75
518.5331,2149.093,63.42933,516.6472,518.0767,0.8474301,169.7435,200.9583,0.85,4369.436,2665.757,523.0168,2925.754,161.7022,3.906039,78151.79
519.8347,1918.31,61.58101,519.6293,520.3323,0.8492335,171.1021,196.2773,0.850015,4076.787,2418.76,524.285,2684.531,162.5085,4.191668,77104.75
518.2615,2114.38,57.72852,519.0696,518.4774,0.8485444,170.4707,195.3532,0.8499374,4296.078,2723.904,522.0441,2837.773,163.5273,3.883806,75894.32
524.1065,2051.505,62.8301,525.0032,522.3476,0.8479193,170.8989,194.3633,0.8499715,4053.337,2396.482,527.0383,3023.184,157.2764,4.517405,75057.72
519.0773,1936.568,61.6592,519.5857,520.3212,0.8486056,171.006,195.3301,0.8499871,4158.808,2689.696,522.2261,3043.046,159.2145,4.540363,75979.8
520.2908,1846.553,61.56535,520.319,520.5317,0.8489375,171.0441,196.8161,0.8504375,4061.02,2369.137,524.0569,2609.375,161.9682,4.22143,76574.41
516.7296,1740.938,60.66394,516.9766,516.8757,0.8503442,170.2516,198.3192,0.8493183,3987.437,2437.861,515.9869,2743.469,163.8949,4.094166,74769.12
517.2164,1749.553,63.2987,517.5631,518.0686,0.8476209,169.0166,201.2983,0.8498418,4123.952,2541.876,518.4376,2901.972,161.7128,4.100928,74876.85
519.6542,1901.21,61.89207,519.9111,520.012,0.849021,170.9446,196.1101,0.8504704,4089.091,2399.636,524.2294,2665.306,162.2525,4.192104,77247.34
521.0327,2050.7,62.18654,516.61,520.2261,0.8508164,170.5966,198.7998,0.8520605,4001.612,2692.092,523.687,2886.766,160.1074,4.389396,77811.38
516.6158,2112.712,60.00795,518.0805,517.7468,0.8483403,171.0518,193.9549,0.8503229,4342.68,2733.08,521.2897,2829.36,161.2666,3.802107,75869.98
517.1536,1823.827,59.61829,517.5148,518.7826,0.8475386,169.3438,202.3125,0.8495926,4193.227,2609.891,517.9592,2956.314,159.3917,3.765712,74975.73
517.6308,1789.706,61.43266,516.1008,518.6329,0.848556,170.4294,199.3001,0.8488581,4291.546,2551.722,518.6506,2927.881,165.4174,4.262412,77443.44
517.9013,2071.698,59.84072,516.3539,518.0062,0.8496988,171.1169,196.558,0.8491348,4364.119,2607.257,524.7317,2833.137,165.7925,3.660848,76358.14
518.0569,2010.895,62.50074,518.9153,518.3409,0.8486452,170.1,196.3717,0.8496558,4068.077,2474.23,522.091,2796.637,161.528,4.595907,76021.07
516.5363,1702.151,63.04089,517.6361,515.8551,0.8510035,171.6348,199.4762,0.8519818,4018.428,2472.715,516.2715,2863.499,162.3318,4.109473,74065.13
518.9196,2112.984,59.21236,518.9394,518.9015,0.8484896,170.1383,193.2467,0.8502221,4234.769,2690.918,522.4382,2885.467,163.4486,3.931971,74862.56
522.8408,2065.914,61.19911,520.5839,522.768,0.850025,170.0919,195.1228,0.8504351,4496.696,2721.613,526.5374,2966.745,167.1174,4.169032,77533.96
515.1637,1721.169,63.8536,515.9764,515.9047,0.8497745,171.1196,199.6892,0.8507906,4029.83,2495.988,516.0865,2859.938,160.7437,4.166412,74095.51
517.3429,1763.685,60.71056,517.2645,518.0787,0.8486834,171.2202,196.0608,0.8502814,4308.592,2661.604,518.2834,2905.85,165.5014,3.919023,74907.02
517.8325,1710.48,70.18211,517.1965,518.1689,0.8468437,170.8277,202.6109,0.851283,4335.427,2482.08,518.3705,2861.61,160.2845,3.59443,73405.87
521.4124,1935.844,61.16083,517.5281,521.0767,0.8476599,171.3839,197.1599,0.8476667,4049.153,2540.181,524.066,2854.487,163.0566,4.68159,80924.05
516.6849,2139.824,63.2347,517.2056,517.9572,0.8474377,169.6973,200.9223,0.85,4502.273,2728.668,521.8183,2922.213,162.8648,3.794749,78218.79
516.7406,1836.674,62.78387,516.2727,517.4857,0.8472926,168.9203,202.5537,0.8503044,4263.848,2663.016,517.4823,3018.308,160.8952,4.181877,75934.1
516.1783,2154.577,61.43469,514.4673,517.0546,0.8468721,169.7669,200.8644,0.8498036,4595.866,2833.719,522.2831,2997.418,161.5355,4.035895,73457.97
517.3867,1812.975,64.44633,518.1246,518.3676,0.8485692,170.4977,199.719,0.851365,4198.872,2638.453,518.0581,2983.221,161.0394,4.022882,73361.84
514.1518,1864.065,58.74623,513.8079,514.8876,0.8488751,172.3395,196.7917,0.8495532,4568.273,2726.851,516.2003,3104.226,164.4579,3.876947,73839.05
519.7068,1973.885,60.93016,517.294,519.8327,0.8482669,170.4882,196.4373,0.8504075,4257.729,2567.478,524.1025,2833.498,162.0883,4.17509,76800.15
517.1811,1715.87,62.64137,515.5854,518.1664,0.8487499,170.4743,197.6214,0.850496,4260.861,2617.983,518.2866,2848.231,163.6112,3.776508,75155.15
519.2447,1977.034,61.85691,519.3424,519.9668,0.8499351,171.0046,193.8271,0.8498749,4482.552,2605.833,523.7182,2778.931,164.287,4.133202,75838.71
518.1927,2222.993,62.0327,515.9464,518.0426,0.8471979,169.913,200.1697,0.8500624,4514.194,2738.45,523.3437,2939.829,159.9798,4.213637,76449.92
517.8494,2079.453,58.41404,519.3739,518.6452,0.8480921,169.5525,192.8183,0.849889,4186.163,2647.892,522.1836,2826.778,162.7573,4.001353,75205.78
517.3012,1837.612,60.32146,517.4847,517.3475,0.8475312,169.0334,202.3125,0.8496029,4313.7,2651.887,517.7383,3004.534,160.6117,3.795089,74563.11
515.6017,1676.917,61.44727,516.473,515.6046,0.8498749,172.2413,199.1558,0.8506041,4072.318,2510.458,515.8253,2827.55,165.3685,3.822084,73621.52
515.9861,1686.475,60.10678,516.5181,516.5079,0.8516794,169.7119,191.2004,0.8502179,4108.101,2492.383,516.164,2722.848,165.8722,4.128646,73150.16
517.5859,1781.856,61.20737,518.8646,518.2704,0.8475937,171.6879,197.747,0.85,4315.453,2623.019,518.0555,2990.577,164.328,4.151648,73193.73
519.7116,2035.58,59.42265,516.7314,519.954,0.8485661,170.6942,195.5163,0.8495674,4443.601,2722.965,523.5349,2934.908,161.2926,4.324388,76582.61
517.1374,2149.855,59.38383,513.47,517.0498,0.8474266,171.2858,200.3562,0.8494607,4496.697,2793.035,521.4568,2998.877,163.9376,3.744007,77814.42
520.2357,1858.158,59.98984,519.1822,519.6394,0.8485937,170.7133,195.5246,0.8495625,4109.001,2609.438,521.8427,2931.47,161.4338,4.206552,76204.26
518.4333,2096.797,60.9183,518.4462,518.1055,0.848222,169.5487,193.6042,0.8495625,4105.016,2589.681,521.535,2912.768,161.6417,4.626276,74570.05
519.285,1874.64,60.70333,520.7682,520.1296,0.8485585,170.6106,195.5918,0.8496215,4134.176,2581.34,521.4302,2937.104,161.7894,4.226196,75834.3
519.3912,1930.855,58.73617,515.1486,518.4823,0.8483096,170.5758,195.9216,0.8496255,4465.856,2743.302,520.3636,2967.45,160.9697,3.89467,76098.66
518.2581,2123.735,61.63831,519.8552,518.4669,0.8483585,169.7388,193.7065,0.8504831,4175.71,2610.595,522.1488,2957.218,160.9648,4.467812,74325.66
518.081,2029.991,59.5281,518.9733,518.2164,0.8477116,169.643,192.9487,0.8498492,4098.404,2605.331,522.1007,2764.889,160.7355,4.005299,75353.45
515.3273,2030.156,60.85183,512.2195,516.1036,0.850139,170.8238,194.1746,0.849833,4447.802,2723.873,520.0928,2936.403,165.2442,4.355674,74730.38
518.2039,2108.373,58.20218,519.2045,518.4803,0.8479952,169.6869,192.7985,0.850212,4226.303,2677.291,522.3851,2877.128,161.6084,3.87464,74229.55
517.5336,2107.272,59.95864,518.3063,517.8243,0.8479687,170.1758,194.0207,0.8495625,4294.92,2695.676,521.2266,2846.234,161.1494,3.898112,75529.51
519.084,1891.661,61.73174,515.5752,519.4741,0.8487579,170.6172,195.3133,0.8501917,4166.519,2550.368,523.7197,2729.983,162.0403,4.275282,77582.98
518.7232,2054.049,58.51794,519.3968,518.7527,0.8480937,169.5561,192.3091,0.8499335,4195.171,2652.853,522.8727,2816.904,161.8017,3.909003,75266.3
518.0843,2030.425,61.08592,518.8081,518.8439,0.8492862,170.1529,196.3791,0.8502958,4120.134,2503.614,522.0469,2837.677,159.0994,4.307273,75935.94
518.9943,1893.967,61.47743,517.6071,519.5978,0.851009,171.5995,196.6829,0.8514451,3994.322,2449.506,523.1268,2754.459,164.5729,4.30339,76905.34
518.7097,1792.95,60.34825,518.9073,519.4067,0.8469939,171.5102,196.4838,0.8493918,3950.354,2278.104,523.3264,2539.527,163.1312,4.118149,75661.25
519.2319,1911.632,62.27401,519.3426,520.0969,0.8484026,170.7215,196.8122,0.8507321,4136.222,2642.627,522.2827,2997.089,164.6033,4.223086,77054.13
521.6216,2117.783,66.07865,517.8579,521.6598,0.8486364,170.5032,202.7354,0.8497499,3988.133,2768.995,524.5298,2895.735,158.4022,3.796423,76825.4
515.2823,1696.085,59.42377,516.6403,516.4901,0.8519267,170.9507,197.9783,0.8502552,4143.416,2453.127,515.6954,2746.175,163.6262,4.000238,73020.98
516.5698,2113.394,59.38226,517.7616,517.2034,0.8477615,170.209,196.0222,0.849593,4320.563,2720.882,521.6448,2834.75,164.1109,3.993928,76553.65
518.0046,2046.088,61.16973,519.0627,517.7842,0.8486395,169.8019,198.818,0.8497499,4050.791,2531.496,521.9807,2810.179,158.1866,4.2446,73904.25
516.9063,1764.893,61.00781,515.3613,518.0684,0.8487499,171.8005,198.3125,0.85075,4248.828,2604.551,517.4121,2890.576,166.7461,3.532699,73968.75
514.7871,1718.693,58.36568,515.314,516.0605,0.8495869,170.6188,189.3763,0.8497117,4143.693,2519.726,515.7852,2697.012,159.221,4.446557,73123.02
518.3224,2140.07,57.72852,518.3961,518.5172,0.8485626,170.1917,195.3591,0.8499374,4327.12,2750.169,522.05,2871.534,163.8015,3.88375,75803.16
515.4758,1705.943,60.88825,515.8622,515.9914,0.8500971,171.1956,198.0111,0.8508449,4131.222,2434.778,515.5319,2701.22,164.2814,4.020856,74218.39
517.9071,2076.414,59.06392,517.7852,518.6633,0.847799,170.2146,195.941,0.8495625,4246.892,2694.423,521.8309,2825.722,163.4879,3.995872,76055.87
517.6958,2101.405,59.59925,518.2435,518.5676,0.8479598,169.9434,194.1637,0.849579,4285.33,2695.933,522.045,2834.721,163.9203,3.899181,72495.25
515.837,2252.915,59.25303,503.7384,516.9016,0.8443187,169.875,202.101,0.8475143,4351.464,2623.42,520.6285,2964.756,160.7686,2.019885,75138.95
515.3302,1653.931,61.09278,515.5894,515.7955,0.8486947,171.3224,192.5538,0.8485242,4280.048,2481.727,515.5744,2674.089,164.2187,4.237302,73880.66
516.0549,1729.36,61.16393,515.9176,515.8959,0.84938,171.6064,200.277,0.8503524,4017.25,2495.597,515.8142,2897.496,164.0484,3.936568,74128.88
517.5365,2064.828,61.58511,515.9483,517.3796,0.8486828,170.2074,200.546,0.8503991,4303.67,2627.574,522.004,2841.786,160.8789,3.910132,75614.74
517.0984,2115.811,61.11383,517.5672,517.605,0.8485322,170.0979,201.5994,0.8504981,4738.937,2829.395,522.3632,2973.486,163.0538,3.456849,75263.13
519.0676,1900.295,60.57898,519.4701,520.1378,0.8498275,171.6355,193.9111,0.8494363,4355.849,2494.091,524.0882,2683.409,164.9194,4.089796,76394.69
519.764,1895.136,62.29451,520.1979,520.5775,0.8486604,170.7096,196.4116,0.8495625,4126.344,2401.548,524.5997,2680.458,160.9735,4.204454,77474.83
514.939,2064.177,60.03716,512.6826,516.5394,0.8496389,171.1786,193.6872,0.849656,4491.623,2764.275,519.8522,2980.626,162.7981,4.410569,73658.58
519.1808,1937.995,62.82819,518.8738,519.6754,0.8485659,171.4823,196.9212,0.8506296,4172.218,2646.605,521.6065,3030.54,163.037,4.200839,76423.02
517.582,2096.034,59.50839,518.7843,518.4606,0.8475739,169.9902,193.1789,0.8495625,4256.478,2690.293,522.1219,2806.336,161.4357,4.049911,75948.33
